REF_DATE,GEO,DGUID,Demographic characteristics,Household food security status,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021,Canada,2021A000011124,"Women+, 18 to 64 years",Food secure,Percentage of persons,Percent,239,units,0,v1288342955,1.16.1.2,80.1,A,,,1
2021,Canada,2021A000011124,"Women+, 18 to 64 years",Food insecure,Number of persons,Number,223,units,0,v1529611822,1.16.6.1,2319900,B,,,0
2021,Canada,2021A000011124,"Women+, 18 to 64 years",Food insecure,Percentage of persons,Percent,239,units,0,v1529611823,1.16.6.2,19.9,B,,,1
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1288342956,1.16.2.1,671800,C,,,0
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288342957,1.16.2.2,5.8,C,,,1
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288342958,1.16.3.1,1648100,B,,,0
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288342959,1.16.3.2,14.1,B,,,1
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1288342960,1.16.4.1,1107600,B,,,0
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288342961,1.16.4.2,9.5,B,,,1
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, severe",Number of persons,Number,223,units,0,v1288342962,1.16.5.1,540500,C,,,0
2021,Canada,2021A000011124,"Women+, 18 to 64 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288342963,1.16.5.2,4.6,C,,,1
2021,Canada,2021A000011124,"Women+, 65 years and over",Food secure,Number of persons,Number,223,units,0,v1288342964,1.17.1.1,3284600,A,,,0
2021,Canada,2021A000011124,"Women+, 65 years and over",Food secure,Percentage of persons,Percent,239,units,0,v1288342965,1.17.1.2,89.6,A,,,1
2021,Canada,2021A000011124,"Women+, 65 years and over",Food insecure,Number of persons,Number,223,units,0,v1529611824,1.17.6.1,382700,C,,,0
2021,Canada,2021A000011124,"Women+, 65 years and over",Food insecure,Percentage of persons,Percent,239,units,0,v1529611825,1.17.6.2,10.4,C,,,1
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, marginal",Number of persons,Number,223,units,0,v1288342966,1.17.2.1,143100,C,,,0
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288342967,1.17.2.2,3.9,C,,,1
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288342968,1.17.3.1,239600,C,,,0
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288342969,1.17.3.2,6.5,C,,,1
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, moderate",Number of persons,Number,223,units,0,v1288342970,1.17.4.1,181800,C,,,0
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288342971,1.17.4.2,5,C,,,1
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, severe",Number of persons,Number,223,units,0,v1288342972,1.17.5.1,57800,D,,,0
2021,Canada,2021A000011124,"Women+, 65 years and over","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288342973,1.17.5.2,1.6,D,,,1
2021,Canada,2021A000011124,Visible minority population,Food secure,Number of persons,Number,223,units,0,v1529611826,1.18.1.1,8069000,A,,,0
2021,Canada,2021A000011124,Visible minority population,Food secure,Percentage of persons,Percent,239,units,0,v1529611827,1.18.1.2,75.5,A,,,1
2021,Canada,2021A000011124,Visible minority population,Food insecure,Number of persons,Number,223,units,0,v1529611836,1.18.6.1,2615200,B,,,0
2021,Canada,2021A000011124,Visible minority population,Food insecure,Percentage of persons,Percent,239,units,0,v1529611837,1.18.6.2,24.5,B,,,1
2021,Canada,2021A000011124,Visible minority population,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611828,1.18.2.1,821700,D,,,0
2021,Canada,2021A000011124,Visible minority population,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611829,1.18.2.2,7.7,C,,,1
2021,Canada,2021A000011124,Visible minority population,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611830,1.18.3.1,1793500,C,,,0
2021,Canada,2021A000011124,Visible minority population,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611831,1.18.3.2,16.8,C,,,1
2021,Canada,2021A000011124,Visible minority population,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611832,1.18.4.1,1368800,C,,,0
2021,Canada,2021A000011124,Visible minority population,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611833,1.18.4.2,12.8,C,,,1
2021,Canada,2021A000011124,Visible minority population,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611834,1.18.5.1,424700,D,,,0
2021,Canada,2021A000011124,Visible minority population,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611835,1.18.5.2,4,D,,,1
2021,Canada,2021A000011124,South Asian,Food secure,Number of persons,Number,223,units,0,v1529611838,1.19.1.1,2141900,C,,,0
2021,Canada,2021A000011124,South Asian,Food secure,Percentage of persons,Percent,239,units,0,v1529611839,1.19.1.2,79.2,B,,,1
2021,Canada,2021A000011124,South Asian,Food insecure,Number of persons,Number,223,units,0,v1529611848,1.19.6.1,562800,D,,,0
2021,Canada,2021A000011124,South Asian,Food insecure,Percentage of persons,Percent,239,units,0,v1529611849,1.19.6.2,20.8,D,,,1
2021,Canada,2021A000011124,South Asian,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611840,1.19.2.1,156400,E,,,0
2021,Canada,2021A000011124,South Asian,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611841,1.19.2.2,5.8,E,,,1
2021,Canada,2021A000011124,South Asian,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611842,1.19.3.1,406300,D,,,0
2021,Canada,2021A000011124,South Asian,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611843,1.19.3.2,15,D,,,1
2021,Canada,2021A000011124,South Asian,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611844,1.19.4.1,345900,D,,,0
2021,Canada,2021A000011124,South Asian,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611845,1.19.4.2,12.8,D,,,1
2021,Canada,2021A000011124,South Asian,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611846,1.19.5.1,60400,E,,,0
2021,Canada,2021A000011124,South Asian,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611847,1.19.5.2,2.2,E,,,1
2021,Canada,2021A000011124,Chinese,Food secure,Number of persons,Number,223,units,0,v1529611850,1.20.1.1,1722500,C,,,0
2021,Canada,2021A000011124,Chinese,Food secure,Percentage of persons,Percent,239,units,0,v1529611851,1.20.1.2,82,A,,,1
2021,Canada,2021A000011124,Chinese,Food insecure,Number of persons,Number,223,units,0,v1529611860,1.20.6.1,378300,D,,,0
2021,Canada,2021A000011124,Chinese,Food insecure,Percentage of persons,Percent,239,units,0,v1529611861,1.20.6.2,18,D,,,1
2021,Canada,2021A000011124,Chinese,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611852,1.20.2.1,103100,E,,,0
2021,Canada,2021A000011124,Chinese,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611853,1.20.2.2,4.9,E,,,1
2021,Canada,2021A000011124,Chinese,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611854,1.20.3.1,275200,D,,,0
2021,Canada,2021A000011124,Chinese,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611855,1.20.3.2,13.1,D,,,1
2021,Canada,2021A000011124,Chinese,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611856,1.20.4.1,206900,E,,,0
2021,Canada,2021A000011124,Chinese,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611857,1.20.4.2,9.8,D,,,1
2021,Canada,2021A000011124,Chinese,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611858,1.20.5.1,68300,E,,,0
2021,Canada,2021A000011124,Chinese,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611859,1.20.5.2,3.3,E,,,1
2021,Canada,2021A000011124,Black,Food secure,Number of persons,Number,223,units,0,v1529611862,1.21.1.1,932500,C,,,0
2021,Canada,2021A000011124,Black,Food secure,Percentage of persons,Percent,239,units,0,v1529611863,1.21.1.2,61.1,C,,,1
2021,Canada,2021A000011124,Black,Food insecure,Number of persons,Number,223,units,0,v1529611872,1.21.6.1,594600,D,,,0
2021,Canada,2021A000011124,Black,Food insecure,Percentage of persons,Percent,239,units,0,v1529611873,1.21.6.2,38.9,C,,,1
2021,Canada,2021A000011124,Black,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611864,1.21.2.1,182900,E,,,0
2021,Canada,2021A000011124,Black,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611865,1.21.2.2,12,E,,,1
2021,Canada,2021A000011124,Black,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611866,1.21.3.1,411700,D,,,0
2021,Canada,2021A000011124,Black,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611867,1.21.3.2,27,D,,,1
2021,Canada,2021A000011124,Black,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611868,1.21.4.1,276500,D,,,0
2021,Canada,2021A000011124,Black,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611869,1.21.4.2,18.1,D,,,1
2021,Canada,2021A000011124,Black,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611870,1.21.5.1,135100,E,,,0
2021,Canada,2021A000011124,Black,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611871,1.21.5.2,8.8,E,,,1
2021,Canada,2021A000011124,Filipino,Food secure,Number of persons,Number,223,units,0,v1529611874,1.22.1.1,779800,D,,,0
2021,Canada,2021A000011124,Filipino,Food secure,Percentage of persons,Percent,239,units,0,v1529611875,1.22.1.2,70,C,,,1
2021,Canada,2021A000011124,Filipino,Food insecure,Number of persons,Number,223,units,0,v1529611884,1.22.6.1,334400,D,,,0
2021,Canada,2021A000011124,Filipino,Food insecure,Percentage of persons,Percent,239,units,0,v1529611885,1.22.6.2,30,D,,,1
2021,Canada,2021A000011124,Filipino,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611876,1.22.2.1,120900,E,,,0
2021,Canada,2021A000011124,Filipino,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611877,1.22.2.2,10.9,E,,,1
2021,Canada,2021A000011124,Filipino,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611878,1.22.3.1,213500,E,,,0
2021,Canada,2021A000011124,Filipino,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611879,1.22.3.2,19.2,D,,,1
2021,Canada,2021A000011124,Filipino,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611880,1.22.4.1,164500,E,,,0
2021,Canada,2021A000011124,Filipino,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611881,1.22.4.2,14.8,E,,,1
2021,Canada,2021A000011124,Filipino,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611882,1.22.5.1,,F,,,0
2021,Canada,2021A000011124,Filipino,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611883,1.22.5.2,,F,,,1
2021,Canada,2021A000011124,Arab,Food secure,Number of persons,Number,223,units,0,v1529611886,1.23.1.1,640600,D,,,0
2021,Canada,2021A000011124,Arab,Food secure,Percentage of persons,Percent,239,units,0,v1529611887,1.23.1.2,73,C,,,1
2021,Canada,2021A000011124,Arab,Food insecure,Number of persons,Number,223,units,0,v1529611896,1.23.6.1,236400,E,,,0
2021,Canada,2021A000011124,Arab,Food insecure,Percentage of persons,Percent,239,units,0,v1529611897,1.23.6.2,27,D,,,1
2021,Canada,2021A000011124,Arab,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611888,1.23.2.1,121500,E,,,0
2021,Canada,2021A000011124,Arab,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611889,1.23.2.2,13.9,E,,,1
2021,Canada,2021A000011124,Arab,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611890,1.23.3.1,114900,E,,,0
2021,Canada,2021A000011124,Arab,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611891,1.23.3.2,13.1,E,,,1
2021,Canada,2021A000011124,Arab,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611892,1.23.4.1,89600,E,,,0
2021,Canada,2021A000011124,Arab,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611893,1.23.4.2,10.2,E,,,1
2021,Canada,2021A000011124,Arab,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611894,1.23.5.1,,F,,,0
2021,Canada,2021A000011124,Arab,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611895,1.23.5.2,,F,,,1
2021,Canada,2021A000011124,Latin American,Food secure,Number of persons,Number,223,units,0,v1529611898,1.24.1.1,469300,D,,,0
2021,Canada,2021A000011124,Latin American,Food secure,Percentage of persons,Percent,239,units,0,v1529611899,1.24.1.2,80,B,,,1
2021,Canada,2021A000011124,Latin American,Food insecure,Number of persons,Number,223,units,0,v1529611908,1.24.6.1,117100,E,,,0
2021,Canada,2021A000011124,Latin American,Food insecure,Percentage of persons,Percent,239,units,0,v1529611909,1.24.6.2,20,D,,,1
2021,Canada,2021A000011124,Latin American,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611900,1.24.2.1,27200,E,,,0
2021,Canada,2021A000011124,Latin American,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611901,1.24.2.2,4.6,E,,,1
2021,Canada,2021A000011124,Latin American,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611902,1.24.3.1,89900,E,,,0
2021,Canada,2021A000011124,Latin American,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611903,1.24.3.2,15.3,E,,,1
2021,Canada,2021A000011124,Latin American,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611904,1.24.4.1,66800,E,,,0
2021,Canada,2021A000011124,Latin American,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611905,1.24.4.2,11.4,E,,,1
2021,Canada,2021A000011124,Latin American,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611906,1.24.5.1,23100,E,,,0
2021,Canada,2021A000011124,Latin American,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611907,1.24.5.2,3.9,E,,,1
2021,Canada,2021A000011124,Southeast Asian,Food secure,Number of persons,Number,223,units,0,v1529611910,1.25.1.1,455900,D,,,0
2021,Canada,2021A000011124,Southeast Asian,Food secure,Percentage of persons,Percent,239,units,0,v1529611911,1.25.1.2,77.7,B,,,1
2021,Canada,2021A000011124,Southeast Asian,Food insecure,Number of persons,Number,223,units,0,v1529611920,1.25.6.1,130700,D,,,0
2021,Canada,2021A000011124,Southeast Asian,Food insecure,Percentage of persons,Percent,239,units,0,v1529611921,1.25.6.2,22.3,D,,,1
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611912,1.25.2.1,25000,E,,,0
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611913,1.25.2.2,4.3,E,,,1
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611914,1.25.3.1,105800,D,,,0
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611915,1.25.3.2,18,D,,,1
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611916,1.25.4.1,82200,E,,,0
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611917,1.25.4.2,14,E,,,1
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611918,1.25.5.1,23500,E,,,0
2021,Canada,2021A000011124,Southeast Asian,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611919,1.25.5.2,4,E,,,1
2021,Canada,2021A000011124,Other visible minority,Food secure,Number of persons,Number,223,units,0,v1529611922,1.26.1.1,926400,C,,,0
2021,Canada,2021A000011124,Other visible minority,Food secure,Percentage of persons,Percent,239,units,0,v1529611923,1.26.1.2,78,B,,,1
2021,Canada,2021A000011124,Other visible minority,Food insecure,Number of persons,Number,223,units,0,v1529611932,1.26.6.1,260900,D,,,0
2021,Canada,2021A000011124,Other visible minority,Food insecure,Percentage of persons,Percent,239,units,0,v1529611933,1.26.6.2,22,D,,,1
2021,Canada,2021A000011124,Other visible minority,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611924,1.26.2.1,84700,E,,,0
2021,Canada,2021A000011124,Other visible minority,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611925,1.26.2.2,7.1,E,,,1
2021,Canada,2021A000011124,Other visible minority,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529611926,1.26.3.1,176200,D,,,0
2021,Canada,2021A000011124,Other visible minority,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529611927,1.26.3.2,14.8,D,,,1
2021,Canada,2021A000011124,Other visible minority,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529611928,1.26.4.1,136400,E,,,0
2021,Canada,2021A000011124,Other visible minority,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529611929,1.26.4.2,11.5,D,,,1
2021,Canada,2021A000011124,Other visible minority,"Food insecure, severe",Number of persons,Number,223,units,0,v1529611930,1.26.5.1,,F,,,0
2021,Canada,2021A000011124,Other visible minority,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529611931,1.26.5.2,,F,,,1
2021,Canada,2021A000011124,Not a visible minority,Food secure,Number of persons,Number,223,units,0,v1529611934,1.27.1.1,22514500,A,,,0
2021,Canada,2021A000011124,Not a visible minority,Food secure,Percentage of persons,Percent,239,units,0,v1529611935,1.27.1.2,83.9,A,,,1
2021,Canada,2021A000011124,Not a visible minority,Food insecure,Number of persons,Number,223,units,0,v1529611944,1.27.6.1,4316100,B,,,0
2021,Canada,2021A000011124,Not a visible minority,Food insecure,Percentage of persons,Percent,239,units,0,v1529611945,1.27.6.2,16.1,B,,,1
2021,Canada,2021A000011124,Not a visible minority,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529611936,1.27.2.1,1268900,C,,,0
2021,Canada,2021A000011124,Not a visible minority,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529611937,1.27.2.2,4.7,C,,,1
